"seqnames","start","end","width","strand","peak_id","log2FoldChange","padj","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr6",3069400,3069943,544,"*","chr6_3069400_3069943",-1.06357383656449,0.00924974706129422,"Promoter (<=1kb)",6,3069027,3070065,1039,1,"8737","ENST00000824944.1",373,"ENSG00000137275","RIPK1","receptor interacting serine/threonine kinase 1"
"chr6",3336897,3338457,1561,"*","chr6_3336897_3338457",-1.24728506346872,0.00818671850930707,"Intron (ENST00000436008.6/63027, intron 3 of 10)",6,3286984,3324183,37200,2,"63027","ENST00000467144.5",-12714,"ENSG00000137266","SLC22A23","solute carrier family 22 member 23"
"chr6",3340880,3341924,1045,"*","chr6_3340880_3341924",-1.56997494401964,4.94431496653469e-07,"Intron (ENST00000436008.6/63027, intron 3 of 10)",6,3286984,3324183,37200,2,"63027","ENST00000467144.5",-16697,"ENSG00000137266","SLC22A23","solute carrier family 22 member 23"
"chr6",3758523,3760299,1777,"*","chr6_3758523_3760299",1.61593438169766,1.14954360545229e-05,"Distal Intergenic",6,3722619,3751713,29095,2,"221749","ENST00000380283.5",-6810,"ENSG00000168994","PXDC1","PX domain containing 1"
"chr6",3986562,3987534,973,"*","chr6_3986562_3987534",-1.14680564273917,0.0125267359878335,"Exon (ENST00000845062.1/124901245, exon 4 of 4)",6,4002485,4018711,16227,2,"124901245","ENST00000845069.1",31177,NA,"LOC124901245","uncharacterized LOC124901245"
"chr6",4113505,4114541,1037,"*","chr6_4113505_4114541",1.03191458387024,0.0463794366120727,"Intron (ENST00000643110.1/404220, intron 3 of 5)",6,4121932,4130335,8404,1,"404220","ENST00000496987.1",-7391,"ENSG00000293447","TEX56P","testis expressed 56, pseudogene"
"chr6",4446883,4448324,1442,"*","chr6_4446883_4448324",1.02417683310703,0.00108449367885606,"Promoter (<=1kb)",6,4447099,4467164,20066,1,"124901247","ENST00000827171.1",0,NA,"LOC124901247","uncharacterized LOC124901247"
"chr6",4491425,4492376,952,"*","chr6_4491425_4492376",-1.27749709377467,0.000513478409327072,"Promoter (<=1kb)",6,4491803,4495769,3967,1,"105374895","ENST00000563079.2",0,NA,"LINC02533","long intergenic non-protein coding RNA 2533"
"chr6",4853757,4854714,958,"*","chr6_4853757_4854714",-1.18810812796261,0.0114581965924934,"Intron (ENST00000328908.9/9425, intron 3 of 8)",6,4836098,4954373,118276,1,"9425","ENST00000449732.6",17659,"ENSG00000153046","CDYL","chromodomain Y like"
"chr6",5308019,5308573,555,"*","chr6_5308019_5308573",-1.07926273614838,0.0120722133702492,"Intron (ENST00000324331.10/10667, intron 1 of 6)",6,5261513,5771583,510071,1,"10667","ENST00000274680.9",46506,"ENSG00000145982","FARS2","phenylalanyl-tRNA synthetase 2, mitochondrial"
"chr6",5446379,5447128,750,"*","chr6_5446379_5447128",-1.07322561643483,0.0041710079527122,"Intron (ENST00000324331.10/10667, intron 4 of 6)",6,5452619,5457190,4572,2,"101927972","ENST00000767318.1",10062,"ENSG00000269985","FARS2-AS1","FARS2 antisense RNA 1"
"chr6",5511812,5512364,553,"*","chr6_5511812_5512364",1.91679314866887,0.00800140570349261,"Intron (ENST00000324331.10/10667, intron 4 of 6)",6,5451679,5458206,6528,2,"101927972","ENST00000602674.3",-53606,"ENSG00000269985","FARS2-AS1","FARS2 antisense RNA 1"
"chr6",5677537,5678072,536,"*","chr6_5677537_5678072",-2.7537996051675,2.18201080271766e-05,"Intron (ENST00000324331.10/10667, intron 6 of 6)",6,5664985,5695272,30288,2,"101927950","ENST00000602500.1",17200,"ENSG00000270174","LOC101927950","uncharacterized LOC101927950"
"chr6",6007361,6009646,2286,"*","chr6_6007361_6009646",-1.29772747860047,0.000980854234063253,"Promoter (<=1kb)",6,5998002,6007605,9604,2,"51299","ENST00000616243.1",0,"ENSG00000124785","NRN1","neuritin 1"
"chr6",7644302,7645041,740,"*","chr6_7644302_7645041",-1.64974620458767,0.0108314016074045,"Distal Intergenic",6,7656667,7698515,41849,1,"105374906","ENST00000773040.1",-11626,NA,"LOC105374906","uncharacterized LOC105374906"
"chr6",7707656,7708253,598,"*","chr6_7707656_7708253",-1.16980738035862,0.000797318036274103,"Distal Intergenic",6,7697962,7698515,554,1,"105374906","ENST00000773061.1",9694,NA,"LOC105374906","uncharacterized LOC105374906"
"chr6",7954411,7955313,903,"*","chr6_7954411_7955313",-1.69775726647576,0.00400738757348088,"Intron (ENST00000439343.2/100526836, intron 4 of 12)",6,7986537,7988192,1656,1,"206426","ENST00000460661.1",-31224,NA,"PIP5K1P1","phosphatidylinositol-4-phosphate 5-kinase type 1 pseudogene 1"
"chr6",9397958,9399218,1261,"*","chr6_9397958_9399218",-1.1876069583101,0.0104134056781317,"Distal Intergenic",6,9224594,9226261,1668,1,"124901255","ENST00000643938.1",173364,NA,"LOC124901255","uncharacterized LOC124901255"
"chr6",9476026,9476869,844,"*","chr6_9476026_9476869",1.11223194679745,0.0155474730325078,"Distal Intergenic",6,9224594,9226261,1668,1,"124901255","ENST00000643938.1",251432,NA,"LOC124901255","uncharacterized LOC124901255"
"chr6",9574060,9574582,523,"*","chr6_9574060_9574582",-1.7739815514501,0.000439727845188377,"Distal Intergenic",6,9819162,9908520,89359,2,"266553","ENST00000469656.5",333938,NA,"OFCC1","orofacial cleft 1 candidate 1 (pseudogene)"
"chr6",11224384,11225153,770,"*","chr6_11224384_11225153",-1.40113842892544,0.0393185001998607,"Intron (ENST00000500636.2/ENST00000500636.2, intron 3 of 4)",6,11198308,11232658,34351,2,"4739","ENST00000379433.5",7505,"ENSG00000111859","NEDD9","neural precursor cell expressed, developmentally down-regulated 9"
"chr6",11236203,11236762,560,"*","chr6_11236203_11236762",-1.58513177644805,0.0295646392590352,"Intron (ENST00000500636.2/ENST00000500636.2, intron 3 of 4)",6,11183301,11232682,49382,2,"4739","ENST00000620854.4",-3521,"ENSG00000111859","NEDD9","neural precursor cell expressed, developmentally down-regulated 9"
"chr6",11350192,11350813,622,"*","chr6_11350192_11350813",-1.74370004112291,0.000386283875584094,"Exon (ENST00000730496.1/ENST00000730496.1, exon 1 of 2)",6,11251264,11382272,131009,2,"4739","ENST00000512665.5",31459,"ENSG00000111859","NEDD9","neural precursor cell expressed, developmentally down-regulated 9"
"chr6",11437777,11438499,723,"*","chr6_11437777_11438499",-1.0586366817415,0.0457096790394875,"Promoter (2-3kb)",6,11434977,11516515,81539,1,"105374928","ENST00000805887.1",2800,"ENSG00000233656","LOC105374928","uncharacterized LOC105374928"
"chr6",11754619,11755381,763,"*","chr6_11754619_11755381",-1.23213921914447,0.00805476823140083,"Intron (ENST00000505099.5/84830, intron 1 of 4)",6,11712054,11766332,54279,2,"84830","ENST00000505099.5",10951,"ENSG00000111863","ADTRP","androgen dependent TFPI regulating protein"
"chr6",11779264,11779979,716,"*","chr6_11779264_11779979",-2.16537845563941,2.98585754759726e-05,"Promoter (<=1kb)",6,11735570,11779628,44059,2,"84830","ENST00000506810.1",0,"ENSG00000111863","ADTRP","androgen dependent TFPI regulating protein"
"chr6",11869531,11870200,670,"*","chr6_11869531_11870200",2.31863700835643,8.72394289531427e-05,"Promoter (<=1kb)",6,11862602,11868597,5996,2,"102724379","ENST00000792794.1",-934,NA,"LOC102724379","uncharacterized LOC102724379"
"chr6",11968111,11969138,1028,"*","chr6_11968111_11969138",-1.86018371216228,0.000388547941192978,"Distal Intergenic",6,11944352,11961002,16651,1,"107986570","ENST00000848137.1",23759,"ENSG00000310201","LOC107986570","uncharacterized LOC107986570"
"chr6",12024497,12025523,1027,"*","chr6_12024497_12025523",1.14845057242071,0.000474530750725644,"Intron (ENST00000491710.6/3096, intron 2 of 8)",6,12015629,12164575,148947,1,"3096","ENST00000399469.3",8868,"ENSG00000095951","HIVEP1","HIVEP zinc finger 1"
"chr6",12369605,12370184,580,"*","chr6_12369605_12370184",-2.07569806619045,3.13632488946868e-06,"Distal Intergenic",6,12182106,12311250,129145,2,"124901260","ENST00000789282.1",-58355,NA,"LOC124901260","uncharacterized LOC124901260"
"chr6",12472457,12473175,719,"*","chr6_12472457_12473175",-1.06539910664686,0.00177167565128459,"Distal Intergenic",6,12582915,12585404,2490,2,"101928309","ENST00000457945.1",112229,"ENSG00000234015","LINC02530","long intergenic non-protein coding RNA 2530"
"chr6",12483638,12484213,576,"*","chr6_12483638_12484213",1.02819902547105,9.26001697721063e-06,"Exon (ENST00000723187.1/ENST00000723187.1, exon 1 of 2)",6,12582915,12585404,2490,2,"101928309","ENST00000457945.1",101191,"ENSG00000234015","LINC02530","long intergenic non-protein coding RNA 2530"
"chr6",13307500,13308329,830,"*","chr6_13307500_13308329",-1.54780831055047,0.000876146144989737,"Exon (ENST00000606214.5/107080638, exon 5 of 8)",6,13279295,13295586,16292,2,"100130357","ENST00000606150.5",-11914,"ENSG00000215022","LOC100130357","uncharacterized LOC100130357"
"chr6",13461002,13462296,1295,"*","chr6_13461002_13462296",-1.51345945773191,0.000892406399117638,"Intron (ENST00000379287.4/54438, intron 1 of 1)",6,13469268,13472044,2777,2,"54438","ENST00000605067.1",9748,"ENSG00000145990","GFOD1","Gfo/Idh/MocA-like oxidoreductase domain containing 1"
"chr6",13762474,13763163,690,"*","chr6_13762474_13763163",1.0354302335201,0.00458631698420387,"Distal Intergenic",6,13712352,13729224,16873,2,"124901264","ENST00000756652.1",-33250,NA,"LOC124901264","uncharacterized LOC124901264"
"chr6",14228523,14229201,679,"*","chr6_14228523_14229201",-1.12258079815746,0.04370521321364,"Distal Intergenic",6,14194449,14211218,16770,2,"105374940","ENST00000724691.1",-17305,NA,"LOC105374940","uncharacterized LOC105374940"
"chr6",14365292,14365844,553,"*","chr6_14365292_14365844",1.50389852911542,0.0009520495705154,"Promoter (1-2kb)",6,14367063,14444816,77754,1,"101928331","ENST00000729879.1",-1219,NA,"LOC101928331","uncharacterized LOC101928331"
"chr6",14458534,14459116,583,"*","chr6_14458534_14459116",1.27077468431907,0.000930332144580194,"Promoter (2-3kb)",6,14456189,14502715,46527,1,"101928331","ENST00000729900.1",2345,NA,"LOC101928331","uncharacterized LOC101928331"
"chr6",14676042,14676572,531,"*","chr6_14676042_14676572",-1.10313717162438,0.00663748523867163,"Intron (ENST00000729738.1/105374942, intron 1 of 7)",6,14661308,14665271,3964,1,"102724463","ENST00000730596.1",14734,NA,"LOC102724463","uncharacterized LOC102724463"
"chr6",14820729,14821297,569,"*","chr6_14820729_14821297",-1.79390132218495,0.000511026648594164,"Intron (ENST00000629853.3/105374945, intron 2 of 3)",6,14431376,14790099,358724,2,"105374942","ENST00000729738.1",-30630,NA,"LOC105374942","uncharacterized LOC105374942"
"chr6",15084540,15085598,1059,"*","chr6_15084540_15085598",-1.38086464887865,0.0174310825675914,"Intron (ENST00000653525.1/105374945, intron 1 of 3)",6,14872828,15089914,217087,2,"105374945","ENST00000653525.1",4316,NA,"LOC105374945","uncharacterized LOC105374945"
"chr6",15476275,15477247,973,"*","chr6_15476275_15477247",1.36780371709523,0.00309560151180528,"Intron (ENST00000341776.7/3720, intron 5 of 17)",6,15501358,15508393,7036,1,"3720","ENST00000474854.1",-24111,"ENSG00000008083","JARID2","jumonji and AT-rich interaction domain containing 2"
"chr6",15508743,15509995,1253,"*","chr6_15508743_15509995",-1.0159469822533,0.00804077361112266,"Intron (ENST00000341776.7/3720, intron 12 of 17)",6,15501358,15508393,7036,1,"3720","ENST00000474854.1",7385,"ENSG00000008083","JARID2","jumonji and AT-rich interaction domain containing 2"
"chr6",15751849,15752417,569,"*","chr6_15751849_15752417",-1.84511433443391,0.00128254388236361,"Intron (ENST00000764682.1/102724520, intron 1 of 2)",6,15730040,15758205,28166,2,"102724520","ENST00000764682.1",5788,"ENSG00000299570","LOC102724520","uncharacterized LOC102724520"
"chr6",15870300,15871014,715,"*","chr6_15870300_15871014",-1.24261287213863,0.018068556509614,"Intron (ENST00000806827.1/ENST00000806827.1, intron 2 of 2)",6,15960715,15961467,753,2,"105374949","ENST00000807028.1",90453,NA,"LOC105374949","uncharacterized LOC105374949"
"chr6",17042579,17043299,721,"*","chr6_17042579_17043299",-1.05513023865645,0.0165770355872565,"Intron (ENST00000798343.1/105374951, intron 2 of 2)",6,17033151,17034404,1254,1,"105374951","ENST00000798348.1",9428,NA,"LOC105374951","uncharacterized LOC105374951"
"chr6",17875946,17876521,576,"*","chr6_17875946_17876521",1.6906977181001,0.00463809206856462,"Intron (ENST00000378814.9/63971, intron 3 of 37)",6,17850404,17853464,3061,1,"105374953","ENST00000841305.1",25542,NA,"LOC105374953","uncharacterized LOC105374953"
"chr6",17885968,17887288,1321,"*","chr6_17885968_17887288",-1.07683075000801,0.00290090242342932,"Intron (ENST00000378814.9/63971, intron 3 of 37)",6,17850404,17853464,3061,1,"105374953","ENST00000841305.1",35564,NA,"LOC105374953","uncharacterized LOC105374953"
"chr6",18028873,18029984,1112,"*","chr6_18028873_18029984",-1.78271178364525,0.00673264972916744,"Intron (ENST00000747204.1/ENST00000747204.1, intron 1 of 3)",6,17763693,17987635,223943,2,"63971","ENST00000259711.11",-41238,"ENSG00000137177","KIF13A","kinesin family member 13A"
"chr6",18216384,18217060,677,"*","chr6_18216384_18217060",1.37851282168364,7.455169693208e-05,"Intron (ENST00000546309.6/221656, intron 2 of 3)",6,18211495,18223848,12354,1,"221656","ENST00000642162.1",4889,"ENSG00000165097","KDM1B","lysine demethylase 1B"
"chr6",18306897,18307512,616,"*","chr6_18306897_18307512",1.16810162087659,0.0275325739562245,"Exon (ENST00000363811.1/ENST00000363811.1, exon 1 of 1)",6,18264892,18278064,13173,1,"124901270","ENST00000790364.1",42005,NA,"LOC124901270","uncharacterized LOC124901270"
"chr6",18307750,18308831,1082,"*","chr6_18307750_18308831",1.19988729177665,0.00242056253821138,"Intron (ENST00000790360.1/ENST00000790360.1, intron 2 of 5)",6,18264892,18278064,13173,1,"124901270","ENST00000790364.1",42858,NA,"LOC124901270","uncharacterized LOC124901270"
"chr6",20379252,20380318,1067,"*","chr6_20379252_20380318",1.66330773981069,2.95078426918521e-12,"Distal Intergenic",6,20401879,20493714,91836,1,"1871","ENST00000346618.8",-21561,"ENSG00000112242","E2F3","E2F transcription factor 3"
"chr6",20508262,20509457,1196,"*","chr6_20508262_20509457",1.16028646845626,0.00299225901545221,"Distal Intergenic",6,20534457,21232404,697948,1,"54901","ENST00000274695.8",-25000,"ENSG00000145996","CDKAL1","CDKAL1 threonylcarbamoyladenosine tRNA methylthiotransferase"
"chr6",20693446,20694161,716,"*","chr6_20693446_20694161",-1.42023007807855,0.0052168249323037,"Intron (ENST00000274695.8/54901, intron 5 of 15)",6,20546341,21232404,686064,1,"54901","ENST00000378610.1",147105,"ENSG00000145996","CDKAL1","CDKAL1 threonylcarbamoyladenosine tRNA methylthiotransferase"
"chr6",21109166,21110300,1135,"*","chr6_21109166_21110300",1.41928042591093,0.000401858026510838,"Intron (ENST00000274695.8/54901, intron 13 of 15)",6,21136265,21140935,4671,2,"105374966","ENST00000764288.1",30635,NA,"LOC105374966","uncharacterized LOC105374966"
"chr6",21767775,21768689,915,"*","chr6_21767775_21768689",1.00068507547926,0.00333768566341079,"Intron (ENST00000685576.1/401237, intron 3 of 12)",6,21758478,22194224,435747,1,"401237","ENST00000658974.1",9297,NA,"CASC15","cancer susceptibility 15"
"chr6",21898033,21898842,810,"*","chr6_21898033_21898842",1.50744948501129,0.000114771198792457,"Promoter (<=1kb)",6,21898647,22194233,295587,1,"401237","ENST00000663957.1",0,NA,"CASC15","cancer susceptibility 15"
"chr6",21946294,21946916,623,"*","chr6_21946294_21946916",1.82123015930248,2.43278303685517e-11,"Intron (ENST00000685576.1/401237, intron 6 of 12)",6,21954422,22195127,240706,1,"401237","ENST00000651007.1",-7506,NA,"CASC15","cancer susceptibility 15"
"chr6",22333640,22334355,716,"*","chr6_22333640_22334355",1.32036986250952,0.00142859812956941,"Intron (ENST00000561912.3/105374971, intron 6 of 10)",6,22349213,22368503,19291,1,"105374971","ENST00000846437.1",-14858,"ENSG00000272168","LOC105374971","uncharacterized LOC105374971"
"chr6",22784190,22785465,1276,"*","chr6_22784190_22785465",1.22908053088179,0.0318726509542411,"Intron (ENST00000420572.2/ENST00000420572.2, intron 2 of 2)",6,22653608,22717997,64390,2,"105374972","ENST00000821964.1",-66193,NA,"LINC03005","long intergenic non-protein coding RNA 3005"
"chr6",22877599,22878317,719,"*","chr6_22877599_22878317",1.52756630789701,0.00295809387013581,"Intron (ENST00000420572.2/ENST00000420572.2, intron 2 of 2)",6,22653608,22717997,64390,2,"105374972","ENST00000821964.1",-159602,NA,"LINC03005","long intergenic non-protein coding RNA 3005"
"chr6",23111878,23112733,856,"*","chr6_23111878_23112733",1.15821239701032,0.00136906414925249,"Intron (ENST00000797408.1/105374974, intron 2 of 3)",6,23089929,23177014,87086,2,"105374974","ENST00000797419.1",64281,"ENSG00000233358","LOC105374974","uncharacterized LOC105374974"
"chr6",24658789,24660321,1533,"*","chr6_24658789_24660321",-1.78988405324885,5.85256173416419e-09,"Promoter (<=1kb)",6,24654378,24659172,4795,2,"51567","ENST00000478285.1",0,"ENSG00000111802","TDP2","tyrosyl-DNA phosphodiesterase 2"
"chr6",24927990,24928815,826,"*","chr6_24927990_24928815",1.33020421903243,3.91709197163268e-05,"Intron (ENST00000613507.4/9750, intron 1 of 22)",6,24873644,24931997,58354,2,"9750","ENST00000647309.1",3182,"ENSG00000111913","RIPOR2","RHO family interacting cell polarization regulator 2"
"chr6",24930298,24930934,637,"*","chr6_24930298_24930934",1.28350878176854,0.0335107865006476,"Promoter (1-2kb)",6,24873644,24931997,58354,2,"9750","ENST00000647309.1",1063,"ENSG00000111913","RIPOR2","RHO family interacting cell polarization regulator 2"
"chr6",24936536,24937167,632,"*","chr6_24936536_24937167",-1.32952723915384,0.00631457742533301,"Promoter (<=1kb)",6,24936066,25026033,89968,1,"105374981","ENST00000716086.1",470,"ENSG00000288887","LOC105374981","uncharacterized LOC105374981"
"chr6",25229359,25230210,852,"*","chr6_25229359_25230210",1.36842909638692,0.00699135162182625,"Promoter (2-3kb)",6,25107830,25232608,124779,2,"8418","ENST00000642554.1",2398,"ENSG00000293489","CMAHP","cytidine monophospho-N-acetylneuraminic acid hydroxylase, pseudogene"
"chr6",25883471,25884496,1026,"*","chr6_25883471_25884496",-1.75633209240602,6.56073474846533e-05,"Promoter (1-2kb)",6,25845100,25882286,37187,2,"10786","ENST00000360657.7",-1185,"ENSG00000124564","SLC17A3","solute carrier family 17 member 3"
"chr6",26025586,26027579,1994,"*","chr6_26025586_26027579",1.30225607079198,2.41636768748897e-14,"Promoter (<=1kb)",6,26025802,26027283,1482,2,"8366","ENST00000718258.1",0,"ENSG00000278705","H4C2","H4 clustered histone 2"
"chr6",26031719,26034249,2531,"*","chr6_26031719_26034249",1.54215144936218,4.9281476521808e-11,"Promoter (<=1kb)",6,26033092,26033618,527,2,"8335","ENST00000615868.2",0,"ENSG00000278463","H2AC4","H2A clustered histone 4"
"chr6",26043347,26045881,2535,"*","chr6_26043347_26045881",1.06614310252383,8.08340475777241e-11,"Promoter (<=1kb)",6,26042771,26043713,943,2,"3018","ENST00000850571.1",0,"ENSG00000276410","H2BC3","H2B clustered histone 3"
"chr6",26054270,26057143,2874,"*","chr6_26054270_26057143",1.01762479971524,1.17519261938846e-11,"Promoter (<=1kb)",6,26054760,26056470,1711,2,"3006","ENST00000718281.1",0,"ENSG00000187837","H1-2","H1.2 linker histone, cluster member"
"chr6",26122356,26124499,2144,"*","chr6_26122356_26124499",1.00466949469049,1.12226822981366e-11,"Promoter (<=1kb)",6,26086317,26123904,37588,2,"108783645","ENST00000707188.1",0,NA,"HFE-AS1","HFE antisense RNA 1"
"chr6",26183199,26184387,1189,"*","chr6_26183199_26184387",1.39263901855037,6.69009536793326e-06,"Promoter (<=1kb)",6,26183761,26184230,470,1,"8344","ENST00000614097.3",0,"ENSG00000274290","H2BC6","H2B clustered histone 6"
"chr6",26195245,26196119,875,"*","chr6_26195245_26196119",1.15349843984819,0.00030327721216247,"Promoter (1-2kb)",6,26195164,26197286,2123,2,"8351","ENST00000718271.1",1167,"ENSG00000197409","H3C4","H3 clustered histone 4"
"chr6",26196768,26197691,924,"*","chr6_26196768_26197691",1.90737458251902,1.14355827909959e-12,"Promoter (<=1kb)",6,26195164,26197286,2123,2,"8351","ENST00000718271.1",0,"ENSG00000197409","H3C4","H3 clustered histone 4"
"chr6",26197882,26200039,2158,"*","chr6_26197882_26200039",1.96982070099711,5.6116014235244e-20,"Promoter (<=1kb)",6,26198784,26199293,510,2,"3013","ENST00000341023.2",0,"ENSG00000196866","H2AC7","H2A clustered histone 7"
"chr6",26204055,26207020,2966,"*","chr6_26204055_26207020",1.28498145333929,1.31889246729275e-17,"Promoter (<=1kb)",6,26204610,26205021,412,1,"8367","ENST00000615164.3",0,"ENSG00000276966","H4C5","H4 clustered histone 5"
"chr6",26215249,26218121,2873,"*","chr6_26215249_26218121",1.53143237424008,5.76828622931283e-30,"Promoter (<=1kb)",6,26216921,26217437,517,1,"3012","ENST00000303910.5",0,"ENSG00000277075","H2AC8","H2A clustered histone 8"
"chr6",26223167,26224526,1360,"*","chr6_26223167_26224526",1.12958418885514,2.78246316028194e-06,"Promoter (<=1kb)",6,26224199,26227473,3275,1,"8353","ENST00000634733.1",0,"ENSG00000274750","H3C6","H3 clustered histone 6"
"chr6",26224810,26226236,1427,"*","chr6_26224810_26226236",1.33467927288421,7.57276921413685e-08,"Promoter (<=1kb)",6,26225135,26225616,482,1,"8353","ENST00000614911.3",0,"ENSG00000274750","H3C6","H3 clustered histone 6"
"chr6",26239961,26241411,1451,"*","chr6_26239961_26241411",1.20694362523241,5.02368939804967e-08,"Promoter (<=1kb)",6,26240393,26240793,401,1,"8361","ENST00000244537.6",0,"ENSG00000274618","H4C6","H4 clustered histone 6"
"chr6",26249597,26251300,1704,"*","chr6_26249597_26251300",1.3006943248626,3.49771067976341e-07,"Promoter (<=1kb)",6,26250142,26250635,494,2,"8968","ENST00000618052.2",0,"ENSG00000277775","H3C7","H3 clustered histone 7"
"chr6",26251329,26252121,793,"*","chr6_26251329_26252121",1.08391812832154,0.00186821232073869,"Promoter (<=1kb)",6,26251614,26252075,462,1,"8345","ENST00000619466.3",0,"ENSG00000275713","H2BC9","H2B clustered histone 9"
"chr6",26253166,26253692,527,"*","chr6_26253166_26253692",2.09676950734167,7.58862726789826e-05,"Promoter (1-2kb)",6,26251614,26252075,462,1,"8345","ENST00000619466.3",1552,"ENSG00000275713","H2BC9","H2B clustered histone 9"
"chr6",26270860,26271732,873,"*","chr6_26270860_26271732",1.52808105703584,8.83753779971285e-06,"Promoter (<=1kb)",6,26270918,26271413,496,2,"8355","ENST00000614378.2",0,"ENSG00000273983","H3C8","H3 clustered histone 8"
"chr6",26271938,26274573,2636,"*","chr6_26271938_26274573",1.43051321521214,2.79332665503825e-16,"Promoter (<=1kb)",6,26272931,26273412,482,1,"8346","ENST00000377733.4",0,"ENSG00000278588","H2BC10","H2B clustered histone 10"
"chr6",26354101,26354607,507,"*","chr6_26354101_26354607",-2.26822420058379,0.000186205688281195,"Intron (ENST00000707189.1/ENST00000707189.1, intron 1 of 1)",6,26365159,26370603,5445,1,"11118","ENST00000532865.5",-10552,"ENSG00000186470","BTN3A2","butyrophilin subfamily 3 member A2"
"chr6",27532702,27533319,618,"*","chr6_27532702_27533319",1.55862066586353,9.41606405272343e-05,"Distal Intergenic",6,27473248,27515646,42399,1,"105375001","ENST00000779973.1",59454,NA,"LOC105375001","uncharacterized LOC105375001"
"chr6",27671932,27673156,1225,"*","chr6_27671932_27673156",1.23110443955912,4.79992050716453e-05,"Distal Intergenic",6,27667171,27668743,1573,2,"124901292","ENST00000810615.1",-3189,NA,"LOC124901292","uncharacterized LOC124901292"
"chr6",27813968,27815345,1378,"*","chr6_27813968_27815345",1.15889739145359,5.64069218835378e-06,"Promoter (<=1kb)",6,27814302,27814777,476,2,"8331","ENST00000333151.5",0,"ENSG00000276368","H2AC14","H2A clustered histone 14"
"chr6",27863953,27867900,3948,"*","chr6_27863953_27867900",1.01325477129701,1.2600260307816e-10,"Promoter (<=1kb)",6,27866792,27867588,797,2,"3009","ENST00000331442.5",0,"ENSG00000184357","H1-5","H1.5 linker histone, cluster member"
"chr6",28920220,28920728,509,"*","chr6_28920220_28920728",-2.74330892449361,7.66379243708186e-05,"Promoter (<=1kb)",6,28914776,28920183,5408,2,"5987","ENST00000496091.1",-37,"ENSG00000204713","TRIM27","tripartite motif containing 27"
"chr6",29813730,29814309,580,"*","chr6_29813730_29814309",-1.76860690810016,0.00204363511808747,"Intron (ENST00000849927.1/ENST00000849927.1, intron 1 of 3)",6,29826967,29831125,4159,1,"3135","ENST00000376828.6",-12658,"ENSG00000204632","HLA-G","major histocompatibility complex, class I, G"
"chr6",29860542,29861257,716,"*","chr6_29860542_29861257",-1.60936687635167,0.0157817470694959,"Intron (ENST00000647952.1/105375010, intron 1 of 3)",6,29871895,29873783,1889,2,"352990","ENST00000630472.1",12526,"ENSG00000281831","HCP5B","HLA complex P5B"
"chr6",29994738,29995932,1195,"*","chr6_29994738_29995932",-1.06055746032088,0.0223830295099696,"Exon (ENST00000849684.1/80862, exon 5 of 5)",6,30005971,30009956,3986,1,"3137","ENST00000462773.6",-10039,"ENSG00000290574","HLA-J","major histocompatibility complex, class I, J (pseudogene)"
"chr6",30548207,30548780,574,"*","chr6_30548207_30548780",-1.22497437916614,0.0118221180813784,"Promoter (<=1kb)",6,30547196,30547817,622,2,"2794","ENST00000464231.1",-390,"ENSG00000204590","GNL1","G protein nucleolar 1 (putative)"
"chr6",30695236,30695972,737,"*","chr6_30695236_30695972",1.016549623334,0.00870091688392472,"Distal Intergenic",6,30688047,30691420,3374,2,"11270","ENST00000259953.8",-3816,"ENSG00000137404","NRM","nurim"
"chr6",30721203,30721788,586,"*","chr6_30721203_30721788",-1.11918398084597,0.00609322570601391,"Promoter (<=1kb)",6,30721574,30725426,3853,1,"203068","ENST00000330914.7",0,"ENSG00000196230","TUBB","tubulin beta class I"
"chr6",30725495,30726455,961,"*","chr6_30725495_30726455",-1.01583183515688,0.000104339018693407,"3' UTR",6,30721699,30725426,3728,1,"203068","ENST00000396384.1",3796,"ENSG00000196230","TUBB","tubulin beta class I"
"chr6",30843921,30844521,601,"*","chr6_30843921_30844521",2.9698214614632,6.90556507830157e-10,"Promoter (<=1kb)",6,30839075,30845218,6144,2,"105375014","ENST00000810496.1",697,"ENSG00000231733","LINC02570","long intergenic non-protein coding RNA 2570"
"chr6",30848984,30850034,1051,"*","chr6_30848984_30850034",1.3694594154071,0.00574671663897597,"Promoter (<=1kb)",6,30839075,30848276,9202,2,"105375014","ENST00000810494.1",-708,"ENSG00000231733","LINC02570","long intergenic non-protein coding RNA 2570"
"chr6",31908683,31909361,679,"*","chr6_31908683_31909361",1.02714873317953,0.00255845197657986,"Intron (ENST00000469372.5/717, intron 1 of 13)",6,31899613,31902086,2474,2,"221527","ENST00000375527.3",-6597,"ENSG00000204366","ZBTB12","zinc finger and BTB domain containing 12"
"chr6",31948671,31949306,636,"*","chr6_31948671_31949306",-1.44803584009018,0.00482932231398176,"Promoter (<=1kb)",6,31948998,31949598,601,1,"629","ENST00000467150.1",0,"ENSG00000243649","CFB","complement factor B"
"chr6",32627229,32628330,1102,"*","chr6_32627229_32628330",-1.41925331986617,0.0165393867796337,"5' UTR",6,32637401,32643652,6252,1,"3117","ENST00000395363.5",-9071,"ENSG00000196735","HLA-DQA1","major histocompatibility complex, class II, DQ alpha 1"
